id,constant,display_name,sort_name,country,continent,digits,date,date_text,date_precision,notes,source_url,category_tags,is_juggling,is_public
sqrt2-azhar-ahmad-qusyairi-malaysia-56-2019-04-23,sqrt2,"Azhar, Ahmad Qusyairi","Azhar, Ahmad Qusyairi",Malaysia,Asia,56,2019-04-23,23 April 2019,day,31 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-azhar-ainnur-atirah-malaysia-99-2019-04-23,sqrt2,"Azhar, Ainnur Atirah","Azhar, Ainnur Atirah",Malaysia,Asia,99,2019-04-23,23 April 2019,day,51 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-azhar-nurul-ain-atyra-malaysia-128-2019-04-23,sqrt2,"Azhar, Nurul Ain Atyra","Azhar, Nurul Ain Atyra",Malaysia,Asia,128,2019-04-23,23 April 2019,day,1 min 28 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-azizan-najmina-nurina-malaysia-32-2019-04-23,sqrt2,"Azizan, Najmina Nurina","Azizan, Najmina Nurina",Malaysia,Asia,32,2019-04-23,23 April 2019,day,26 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-azizy-muhammad-ammar-syakirin-malaysia-98-2019-04-23,sqrt2,"Azizy, Muhammad Ammar Syakirin","Azizy, Muhammad Ammar Syakirin",Malaysia,Asia,98,2019-04-23,23 April 2019,day,31 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-azman-nur-afifah-malaysia-72-2019-04-23,sqrt2,"Azman, Nur Afifah","Azman, Nur Afifah",Malaysia,Asia,72,2019-04-23,23 April 2019,day,57 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-azmi-elisya-malaysia-44-2019-04-23,sqrt2,"Azmi, Elisya","Azmi, Elisya",Malaysia,Asia,44,2019-04-23,23 April 2019,day,27 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-azmi-nurul-azlifa-malaysia-106-2019-04-23,sqrt2,"Azmi, Nurul Azlifa","Azmi, Nurul Azlifa",Malaysia,Asia,106,2019-04-23,23 April 2019,day,3 min 44 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-aznizar-nur-nabilla-qistina-malaysia-184-2019-04-23,sqrt2,"Aznizar, Nur Nabilla Qistina","Aznizar, Nur Nabilla Qistina",Malaysia,Asia,184,2019-04-23,23 April 2019,day,3 min 35 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-azril-rizal-aizurin-nellisa-malaysia-100-2019-04-23,sqrt2,"Azril Rizal, Aizurin Nellisa","Azril Rizal, Aizurin Nellisa",Malaysia,Asia,100,2019-04-23,23 April 2019,day,1 min 32 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-badri-nur-hidayatul-akma-malaysia-101-2019-04-23,sqrt2,"Badri, Nur Hidayatul Akma","Badri, Nur Hidayatul Akma",Malaysia,Asia,101,2019-04-23,23 April 2019,day,1 min 26 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-baharuddin-nurul-nadia-malaysia-86-2019-04-23,sqrt2,"Baharuddin, Nurul Nadia","Baharuddin, Nurul Nadia",Malaysia,Asia,86,2019-04-23,23 April 2019,day,1 min 9 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-baio-austin-usa-1024-2017-12-12,sqrt2,"Baio, Austin","Baio, Austin",USA,North America,1024,2017-12-12,12 December 2017,day,9 min 11 sec; while juggling 3 balls,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal|juggling,true,true
sqrt2-baskaran-mridhul-nair-malaysia-61-2019-04-23,sqrt2,"Baskaran, Mridhul Nair","Baskaran, Mridhul Nair",Malaysia,Asia,61,2019-04-23,23 April 2019,day,1 min 19 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-belev-ivaylo-bulgaria-222-2015-03-22,sqrt2,"Belev, Ivaylo","Belev, Ivaylo",Bulgaria,Europe,222,2015-03-22,22 March 2015,day,3 min 08 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-bieber-ivonne-germany-180-2004-04-04,sqrt2,"Bieber, Ivonne","Bieber, Ivonne",Germany,Europe,180,2004-04-04,4 April 2004,day,world record 2004.2005,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-binti-jefri-afiza-edura-malaysia-72-2019-04-23,sqrt2,"Binti Jefri, Afiza Edura","Binti Jefri, Afiza Edura",Malaysia,Asia,72,2019-04-23,23 April 2019,day,30 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-bukhari-nur-qurratuaina-malaysia-156-2019-04-23,sqrt2,"Bukhari, Nur Qurratuaina","Bukhari, Nur Qurratuaina",Malaysia,Asia,156,2019-04-23,23 April 2019,day,1 min 8 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-bun-chea-jauwadee-malaysia-60-2019-04-23,sqrt2,"Bun Chea, Jauwadee","Bun Chea, Jauwadee",Malaysia,Asia,60,2019-04-23,23 April 2019,day,1 min 47 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-busboom-gerold-germany-910-2018-03-24,sqrt2,"Busboom, Gerold","Busboom, Gerold",Germany,Europe,910,2018-03-24,24 March 2018,day,4th Pi Day in Emden/while juggling 3 balls,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal|juggling,true,true
sqrt2-che-omar-muhd-shazami-malaysia-45-2019-04-23,sqrt2,"Che Omar, Muhd Shazami","Che Omar, Muhd Shazami",Malaysia,Asia,45,2019-04-23,23 April 2019,day,30 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-chong-vincent-qi-zhi-malaysia-894-2019-04-23,sqrt2,"Chong, Vincent Qi Zhi","Chong, Vincent Qi Zhi",Malaysia,Asia,894,2019-04-23,23 April 2019,day,27min 28 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-chong-wei-shan-malaysia-222-2019-04-23,sqrt2,"Chong, Wei Shan","Chong, Wei Shan",Malaysia,Asia,222,2019-04-23,23 April 2019,day,3 min 24 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-darwis-muhammad-zakwan-malaysia-110-2019-04-23,sqrt2,"Darwis, Muhammad Zakwan","Darwis, Muhammad Zakwan",Malaysia,Asia,110,2019-04-23,23 April 2019,day,2 min 27 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-diasin-nur-uzma-dalilah-malaysia-117-2019-04-23,sqrt2,"Diasin, Nur Uzma Dalilah","Diasin, Nur Uzma Dalilah",Malaysia,Asia,117,2019-04-23,23 April 2019,day,57 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-eshamudin-nurun-naajihah-malaysia-62-2019-04-23,sqrt2,"Eshamudin, Nurun Naajihah","Eshamudin, Nurun Naajihah",Malaysia,Asia,62,2019-04-23,23 April 2019,day,1 min 8 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-fahrurrazi-ummu-sakinah-malaysia-76-2019-04-23,sqrt2,"Fahrurrazi, Ummu Sakinah","Fahrurrazi, Ummu Sakinah",Malaysia,Asia,76,2019-04-23,23 April 2019,day,2 min 12 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-foo-zhi-lin-malaysia-353-2019-04-23,sqrt2,"Foo, Zhi Lin","Foo, Zhi Lin",Malaysia,Asia,353,2019-04-23,23 April 2019,day,4 min 10 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-goodwin-patrick-usa-1100-2021-04-07,sqrt2,"Goodwin, Patrick","Goodwin, Patrick",USA,North America,1100,2021-04-07,7 April 2021,day,11 min,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-hairon-fatimah-as-sayyidah-malaysia-177-2019-04-23,sqrt2,"Hairon, Fatimah As-Sayyidah","Hairon, Fatimah As-Sayyidah",Malaysia,Asia,177,2019-04-23,23 April 2019,day,1 min 42 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-hamarul-alaudi-nur-iffah-hadirah-malaysia-81-2019-04-23,sqrt2,"Hamarul Alaudi, Nur Iffah Hadirah","Hamarul Alaudi, Nur Iffah Hadirah",Malaysia,Asia,81,2019-04-23,23 April 2019,day,1 min 17 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-hamdan-muhammad-ashraff-malaysia-84-2019-04-23,sqrt2,"Hamdan, Muhammad Ashraff","Hamdan, Muhammad Ashraff",Malaysia,Asia,84,2019-04-23,23 April 2019,day,1 min 6 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-hamizi-nuraddina-izzah-malaysia-266-2019-04-23,sqrt2,"Hamizi, Nuraddina Izzah","Hamizi, Nuraddina Izzah",Malaysia,Asia,266,2019-04-23,23 April 2019,day,4 min 13 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-haridi-nurhaslinda-malaysia-68-2019-04-23,sqrt2,"Haridi, Nurhaslinda","Haridi, Nurhaslinda",Malaysia,Asia,68,2019-04-23,23 April 2019,day,56 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-hasan-noor-balqis-malaysia-83-2019-04-23,sqrt2,"Hasan, Noor Balqis","Hasan, Noor Balqis",Malaysia,Asia,83,2019-04-23,23 April 2019,day,2 min 22 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-hashim-izza-azeera-malaysia-105-2019-04-23,sqrt2,"Hashim, Izza Azeera","Hashim, Izza Azeera",Malaysia,Asia,105,2019-04-23,23 April 2019,day,54 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-hashimi-hanis-natasya-malaysia-40-2019-04-23,sqrt2,"Hashimi, Hanis Natasya","Hashimi, Hanis Natasya",Malaysia,Asia,40,2019-04-23,23 April 2019,day,26 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-hashini-aina-shaza-malaysia-671-2019-04-23,sqrt2,"Hashini, Aina Shaza","Hashini, Aina Shaza",Malaysia,Asia,671,2019-04-23,23 April 2019,day,6 min 48 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-hasnizam-nurul-syasya-nabilah-malaysia-120-2019-04-23,sqrt2,"Hasnizam, Nurul Syasya Nabilah","Hasnizam, Nurul Syasya Nabilah",Malaysia,Asia,120,2019-04-23,23 April 2019,day,1 min 52 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-haswandi-mohd-harith-zakwan-malaysia-200-2019-04-23,sqrt2,"Haswandi, Mohd Harith Zakwan","Haswandi, Mohd Harith Zakwan",Malaysia,Asia,200,2019-04-23,23 April 2019,day,2 min 58 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-helmee-nur-syazwana-nasuha-malaysia-47-2019-04-23,sqrt2,"Helmee, Nur Syazwana Nasuha","Helmee, Nur Syazwana Nasuha",Malaysia,Asia,47,2019-04-23,23 April 2019,day,1 min 2 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-heshammodeen-nur-iliyana-malaysia-76-2019-04-23,sqrt2,"Heshammodeen, Nur Iliyana","Heshammodeen, Nur Iliyana",Malaysia,Asia,76,2019-04-23,23 April 2019,day,45 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-ibrahim-nurulhuda-syamimi-malaysia-44-2019-04-23,sqrt2,"Ibrahim, Nurulhuda Syamimi","Ibrahim, Nurulhuda Syamimi",Malaysia,Asia,44,2019-04-23,23 April 2019,day,35 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-isa-izzati-athirah-malaysia-154-2019-04-23,sqrt2,"Isa, Izzati Athirah","Isa, Izzati Athirah",Malaysia,Asia,154,2019-04-23,23 April 2019,day,1 min 22 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-ismail-alifat-hannani-malaysia-60-2019-04-23,sqrt2,"Ismail, Alifat Hannani","Ismail, Alifat Hannani",Malaysia,Asia,60,2019-04-23,23 April 2019,day,32 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-ismail-muhammad-shalihin-malaysia-32-2019-04-23,sqrt2,"Ismail, Muhammad Shalihin","Ismail, Muhammad Shalihin",Malaysia,Asia,32,2019-04-23,23 April 2019,day,48 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-ismail-siti-nazira-malaysia-42-2019-04-23,sqrt2,"Ismail, Siti Nazira","Ismail, Siti Nazira",Malaysia,Asia,42,2019-04-23,23 April 2019,day,41 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-izham-muhammad-haziq-ishami-malaysia-41-2019-04-23,sqrt2,"Izham, Muhammad Haziq Ishami","Izham, Muhammad Haziq Ishami",Malaysia,Asia,41,2019-04-23,23 April 2019,day,39 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-jaasni-marha-jazmina-malaysia-40-2019-04-23,sqrt2,"Jaasni, Marha Jazmina","Jaasni, Marha Jazmina",Malaysia,Asia,40,2019-04-23,23 April 2019,day,39 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-jamaludin-abdul-rahman-malaysia-86-2019-04-23,sqrt2,"Jamaludin, Abdul Rahman","Jamaludin, Abdul Rahman",Malaysia,Asia,86,2019-04-23,23 April 2019,day,56 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-jamaludin-nur-farzana-iwani-malaysia-332-2019-04-23,sqrt2,"Jamaludin, Nur Farzana Iwani","Jamaludin, Nur Farzana Iwani",Malaysia,Asia,332,2019-04-23,23 April 2019,day,4 min 33 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-jamil-nur-atiqah-malaysia-136-2019-04-23,sqrt2,"Jamil, Nur Atiqah","Jamil, Nur Atiqah",Malaysia,Asia,136,2019-04-23,23 April 2019,day,1 min 59 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-jeffry-nur-danish-haikal-malaysia-69-2019-04-23,sqrt2,"Jeffry, Nur Danish Haikal","Jeffry, Nur Danish Haikal",Malaysia,Asia,69,2019-04-23,23 April 2019,day,45 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-johari-nur-alis-natasha-malaysia-93-2019-04-23,sqrt2,"Johari, Nur Alis Natasha","Johari, Nur Alis Natasha",Malaysia,Asia,93,2019-04-23,23 April 2019,day,48 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-johisham-muhammad-ikhsan-malaysia-39-2019-04-23,sqrt2,"Johisham, Muhammad Ikhsan","Johisham, Muhammad Ikhsan",Malaysia,Asia,39,2019-04-23,23 April 2019,day,59 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-johnston-catherine-australia-1001-2015-07-08,sqrt2,"Johnston, Catherine","Johnston, Catherine",Australia,Australia,1001,2015-07-08,8 July 2015,day,14 min,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-kamarulzaman-farisya-nadia-malaysia-60-2019-04-23,sqrt2,"Kamarulzaman, Farisya Nadia","Kamarulzaman, Farisya Nadia",Malaysia,Asia,60,2019-04-23,23 April 2019,day,56 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-keitsch-marcel-germany-1024-2019-07-18,sqrt2,"Keitsch, Marcel","Keitsch, Marcel",Germany,Europe,1024,2019-07-18,18 July 2019,day,35 minutes,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-khairil-azmi-nur-anisha-afiqah-malaysia-72-2019-04-23,sqrt2,"Khairil Azmi, Nur Anisha Afiqah","Khairil Azmi, Nur Anisha Afiqah",Malaysia,Asia,72,2019-04-23,23 April 2019,day,2 min 4 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-koch-mario-germany-3534-2024-03-15,sqrt2,"Koch, Mario","Koch, Mario",Germany,Europe,3534,2024-03-15,15 March 2024,day,European Record 2024; 7th Pi Day in Emden,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-kooi-emily-jing-ru-malaysia-60-2019-04-23,sqrt2,"Kooi, Emily Jing Ru","Kooi, Emily Jing Ru",Malaysia,Asia,60,2019-04-23,23 April 2019,day,30 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-ku-besry-ku-ezril-danish-malaysia-76-2019-04-23,sqrt2,"Ku Besry, Ku Ezril Danish","Ku Besry, Ku Ezril Danish",Malaysia,Asia,76,2019-04-23,23 April 2019,day,57 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-lancaster-ralph-new-zealand-210-2012-05-08,sqrt2,"Lancaster, Ralph","Lancaster, Ralph",New Zealand,Australia,210,2012-05-08,8 May 2012,day,1 min 42 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&juggling=1&sort=digits,juggling,true,true
sqrt2-lancaster-ralph-new-zealand-300-2008-02-21,sqrt2,"Lancaster, Ralph","Lancaster, Ralph",New Zealand,Australia,300,2008-02-21,21 February 2008,day,both forwards and backwards,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-lattif-muhammad-malaysia-673-2019-04-23,sqrt2,"Lattif, Muhammad","Lattif, Muhammad",Malaysia,Asia,673,2019-04-23,23 April 2019,day,7 min 54 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-law-chin-shuan-malaysia-132-2019-04-23,sqrt2,"Law, Chin Shuan","Law, Chin Shuan",Malaysia,Asia,132,2019-04-23,23 April 2019,day,2 min 18 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-lee-jing-yao-malaysia-76-2019-04-23,sqrt2,"Lee, Jing Yao","Lee, Jing Yao",Malaysia,Asia,76,2019-04-23,23 April 2019,day,3 min 18 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-lim-yu-qing-malaysia-91-2019-04-23,sqrt2,"Lim, Yu Qing","Lim, Yu Qing",Malaysia,Asia,91,2019-04-23,23 April 2019,day,54 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-low-yee-hui-malaysia-100-2019-04-23,sqrt2,"Low, Yee Hui","Low, Yee Hui",Malaysia,Asia,100,2019-04-23,23 April 2019,day,38 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-low-yin-shan-malaysia-120-2019-04-23,sqrt2,"Low, Yin Shan","Low, Yin Shan",Malaysia,Asia,120,2019-04-23,23 April 2019,day,53 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-mahizan-muhammad-ibtizam-malaysia-46-2019-04-23,sqrt2,"Mahizan, Muhammad Ibtizam","Mahizan, Muhammad Ibtizam",Malaysia,Asia,46,2019-04-23,23 April 2019,day,1 min 54 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-mahizan-sofia-amira-malaysia-150-2019-04-23,sqrt2,"Mahizan, Sofia Amira","Mahizan, Sofia Amira",Malaysia,Asia,150,2019-04-23,23 April 2019,day,1 min 40 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-manab-fitrah-annati-malaysia-172-2019-04-23,sqrt2,"Manab, Fitrah Annati","Manab, Fitrah Annati",Malaysia,Asia,172,2019-04-23,23 April 2019,day,3 min 18 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-mansor-muhammad-yasir-malaysia-325-2019-04-23,sqrt2,"Mansor, Muhammad Yasir","Mansor, Muhammad Yasir",Malaysia,Asia,325,2019-04-23,23 April 2019,day,5 min 7 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-marizan-muhammad-alif-qayyum-malaysia-100-2019-04-23,sqrt2,"Marizan, Muhammad Alif Qayyum","Marizan, Muhammad Alif Qayyum",Malaysia,Asia,100,2019-04-23,23 April 2019,day,2 min 12 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-marzuki-madihah-hazirah-malaysia-72-2019-04-23,sqrt2,"Marzuki, Madihah Hazirah","Marzuki, Madihah Hazirah",Malaysia,Asia,72,2019-04-23,23 April 2019,day,56 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-maulid-nur-syafi-wazini-malaysia-90-2019-04-23,sqrt2,"Maulid, Nur Syafi Wazini","Maulid, Nur Syafi Wazini",Malaysia,Asia,90,2019-04-23,23 April 2019,day,1 min 20 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-md-ayub-ummie-maisarah-malaysia-107-2019-04-23,sqrt2,"Md Ayub, Ummie Maisarah","Md Ayub, Ummie Maisarah",Malaysia,Asia,107,2019-04-23,23 April 2019,day,56 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-md-azizan-farzana-malaysia-24-2019-04-23,sqrt2,"Md Azizan, Farzana","Md Azizan, Farzana",Malaysia,Asia,24,2019-04-23,23 April 2019,day,18 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-md-radzi-nur-iwana-izzah-malaysia-44-2019-04-23,sqrt2,"Md Radzi, Nur Iwana Izzah","Md Radzi, Nur Iwana Izzah",Malaysia,Asia,44,2019-04-23,23 April 2019,day,38 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-md-zaki-anis-syuhada-malaysia-52-2019-04-23,sqrt2,"Md Zaki, Anis Syuhada","Md Zaki, Anis Syuhada",Malaysia,Asia,52,2019-04-23,23 April 2019,day,1 min 34 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-mohamad-fahli-muhammad-mikail-jazli-malaysia-203-2019-04-23,sqrt2,"Mohamad Fahli, Muhammad Mikail Jazli","Mohamad Fahli, Muhammad Mikail Jazli",Malaysia,Asia,203,2019-04-23,23 April 2019,day,3 min 3 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-mohamad-rawey-nur-inas-batrisyia-malaysia-101-2019-04-23,sqrt2,"Mohamad Rawey, Nur Inas Batrisyia","Mohamad Rawey, Nur Inas Batrisyia",Malaysia,Asia,101,2019-04-23,23 April 2019,day,1 min,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-mohamad-roslan-nur-hidayah-malaysia-35-2019-04-23,sqrt2,"Mohamad Roslan, Nur Hidayah","Mohamad Roslan, Nur Hidayah",Malaysia,Asia,35,2019-04-23,23 April 2019,day,22 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-mohamad-shuhaimi-nursolehah-malaysia-41-2019-04-23,sqrt2,"Mohamad Shuhaimi, Nursolehah","Mohamad Shuhaimi, Nursolehah",Malaysia,Asia,41,2019-04-23,23 April 2019,day,27 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-mohamad-shukri-nurul-izzati-malaysia-47-2019-04-23,sqrt2,"Mohamad Shukri, Nurul Izzati","Mohamad Shukri, Nurul Izzati",Malaysia,Asia,47,2019-04-23,23 April 2019,day,1 min 22 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-mohamad-zamri-siti-nurfathin-ilyana-malaysia-67-2019-04-23,sqrt2,"Mohamad Zamri, Siti Nurfathin Ilyana","Mohamad Zamri, Siti Nurfathin Ilyana",Malaysia,Asia,67,2019-04-23,23 April 2019,day,43 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-mohammad-syukur-nurul-izzati-syuhada-malaysia-120-2019-04-23,sqrt2,"Mohammad Syukur, Nurul Izzati Syuhada","Mohammad Syukur, Nurul Izzati Syuhada",Malaysia,Asia,120,2019-04-23,23 April 2019,day,1 min 39 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-mohammad-zaki-nurul-husna-malaysia-225-2019-04-23,sqrt2,"Mohammad Zaki, Nurul Husna","Mohammad Zaki, Nurul Husna",Malaysia,Asia,225,2019-04-23,23 April 2019,day,4 min 41 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
sqrt2-mohd-aminuddin-isnani-nasuha-malaysia-68-2019-04-23,sqrt2,"Mohd Aminuddin, Isnani Nasuha","Mohd Aminuddin, Isnani Nasuha",Malaysia,Asia,68,2019-04-23,23 April 2019,day,33 sec,https://www.pi-world-ranking-list.com/index.php?page=lists&category=sqrt2&sort=digits,normal,false,true
